map,map,owl:Thing,,,http://dbpedia.org/ontology/map,177,what is the map of <X>,what is the map of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/map> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/map> [] . ?a a <http://dbpedia.org/ontology/Place> }
mapCaption,map caption,xsd:string,,,http://dbpedia.org/ontology/mapCaption,41,what is the map caption of <X>,what is the map caption of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/mapCaption> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/mapCaption> [] . ?a a <http://dbpedia.org/ontology/Place> }
mapDescription,map description,xsd:string,,,,,what is the map description of <X>,what is the map description of <X>,,
mascot,mascot,xsd:string,,,http://dbpedia.org/ontology/mascot,14752,what is the mascot of <X>,what is the mascot of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/mascot> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/mascot> [] . ?a a <http://dbpedia.org/ontology/Place> }
mass,mass,Mass,,,http://dbpedia.org/ontology/mass,409,what is the mass of <X>,what is the mass of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/mass> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/mass> [] . ?a a <http://dbpedia.org/ontology/Place> }
material,material,owl:Thing,,,http://dbpedia.org/ontology/material,576,what is the material of <X>,what is the material of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/material> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/material> [] . ?a a <http://dbpedia.org/ontology/Place> }
max,max,xsd:nonNegativeInteger,,,,,what is the max of <X>,what is the max of <X>,,
maximumArea,maximum area,xsd:string,,,,,what is the maximum area of <X>,what is the maximum area of <X>,,
maximumAreaQuote,maximum area quote,xsd:string,,,,,what is the maximum area quote of <X>,what is the maximum area quote of <X>,,
maximumDepth,maximum depth,Length,,,http://dbpedia.org/ontology/maximumDepth,4069,what is the maximum depth of <X>,what is the maximum depth of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/maximumDepth> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/maximumDepth> [] . ?a a <http://dbpedia.org/ontology/Place> }
maximumDepthQuote,maximum depth quote,xsd:string,,,http://dbpedia.org/ontology/maximumDepthQuote,1,what is the maximum depth quote of <X>,what is the maximum depth quote of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/maximumDepthQuote> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/maximumDepthQuote> [] . ?a a <http://dbpedia.org/ontology/Place> }
maximumDischarge,maximum discharge,FlowRate,,,http://dbpedia.org/ontology/maximumDischarge,995,what is the maximum discharge of <X>,what is the maximum discharge of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/maximumDischarge> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/maximumDischarge> [] . ?a a <http://dbpedia.org/ontology/Place> }
maximumElevation,maximum elevation,Length,,,http://dbpedia.org/ontology/maximumElevation,38564,what is the maximum elevation of <X>,what is the maximum elevation of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/maximumElevation> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/maximumElevation> [] . ?a a <http://dbpedia.org/ontology/Place> }
mayor,mayor,Mayor,,,http://dbpedia.org/ontology/mayor,943,what is the mayor of <X>,what is the mayor of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/mayor> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/mayor> [] . ?a a <http://dbpedia.org/ontology/Place> }
mayorArticle,mayor article,xsd:string,,,,,what is the mayor article of <X>,what is the mayor article of <X>,,
mayorCouncillor,mayor councillor,xsd:string,,,,,what is the mayor councillor of <X>,what is the mayor councillor of <X>,,
mbaId,MBA Id,xsd:string,,,http://dbpedia.org/ontology/mbaId,19,what is the MBA Id of <X>,what is the MBA Id of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/mbaId> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/mbaId> [] . ?a a <http://dbpedia.org/ontology/Place> }
meaning,meaning,xsd:string,,,http://dbpedia.org/ontology/meaning,3479,what is the meaning of <X>,what is the meaning of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/meaning> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/meaning> [] . ?a a <http://dbpedia.org/ontology/Place> }
mediaItem,media item,File,,,,,what is the media item of <X>,what is the media item of <X>,,
medlinePlus,MedlinePlus,xsd:string,,,,,what is the MedlinePlus of <X>,what is the MedlinePlus of <X>,,
meltingPoint,melting point,Temperature,,,,,what is the melting point of <X>,what is the melting point of <X>,,
memberOfParliament,Member of Parliament,Person,,,,,what is the Member of Parliament of <X>,what is the Member of Parliament of <X>,,
mergerDate,merger date,xsd:date,,,,,what is the merger date of <X>,what is the merger date of <X>,,
militaryGovernment,military government,xsd:string,,,,,what is the military government of <X>,what is the military government of <X>,,
militaryUnitSize,military unit size,xsd:string,,,http://dbpedia.org/ontology/militaryUnitSize,7887,what is the military unit size of <X>,what is the military unit size of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/militaryUnitSize> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/militaryUnitSize> [] . ?a a <http://dbpedia.org/ontology/Place> }
min,min,xsd:nonNegativeInteger,,,,,what is the min of <X>,what is the min of <X>,,
minimumArea,minimum area,xsd:string,,,,,what is the minimum area of <X>,what is the minimum area of <X>,,
minimumAreaQuote,minimum area quote,xsd:string,,,,,what is the minimum area quote of <X>,what is the minimum area quote of <X>,,
minimumDischarge,minimum discharge,FlowRate,,,http://dbpedia.org/ontology/minimumDischarge,934,what is the minimum discharge of <X>,what is the minimum discharge of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/minimumDischarge> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/minimumDischarge> [] . ?a a <http://dbpedia.org/ontology/Place> }
minimumElevation,minimum elevation,Length,,,http://dbpedia.org/ontology/minimumElevation,37766,what is the minimum elevation of <X>,what is the minimum elevation of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/minimumElevation> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/minimumElevation> [] . ?a a <http://dbpedia.org/ontology/Place> }
minister,minister,Politician,,,,,what is the minister of <X>,what is the minister of <X>,,
minorityFloorLeader,minority floor leader,xsd:integer,,,,,what is the minority floor leader of <X>,what is the minority floor leader of <X>,,
minorityLeader,minority leader,xsd:integer,,,,,what is the minority leader of <X>,what is the minority leader of <X>,,
mission,mission,SpaceMission,,,http://dbpedia.org/ontology/mission,1501,what is the mission of <X>,what is the mission of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/mission> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/mission> [] . ?a a <http://dbpedia.org/ontology/Place> }
monarch,monarch,Person,,,http://dbpedia.org/ontology/monarch,6433,what is the monarch of <X>,what is the monarch of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/monarch> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/monarch> [] . ?a a <http://dbpedia.org/ontology/Place> }
month,month,xsd:string,,,http://dbpedia.org/ontology/month,88,what is the month of <X>,what is the month of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/month> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/month> [] . ?a a <http://dbpedia.org/ontology/Place> }
motto,motto,xsd:string,,,http://dbpedia.org/ontology/motto,42633,what is the motto of <X>,what is the motto of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/motto> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/motto> [] . ?a a <http://dbpedia.org/ontology/Place> }
mouthElevation,mouth elevation,Length,,,http://dbpedia.org/ontology/mouthElevation,7664,what is the mouth elevation of <X>,what is the mouth elevation of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/mouthElevation> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/mouthElevation> [] . ?a a <http://dbpedia.org/ontology/Place> }
municipality,municipality,PopulatedPlace,,,http://dbpedia.org/ontology/municipality,3233,what is the municipality of <X>,what is the municipality of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/municipality> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/municipality> [] . ?a a <http://dbpedia.org/ontology/Place> }
municipalityCode,municipality code,xsd:string,,,http://dbpedia.org/ontology/municipalityCode,2767,what is the municipality code of <X>,what is the municipality code of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/municipalityCode> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/municipalityCode> [] . ?a a <http://dbpedia.org/ontology/Place> }
name,name,rdf:langString,,,http://dbpedia.org/ontology/name,1228,what is the name of <X>,what is the name of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/name> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/name> [] . ?a a <http://dbpedia.org/ontology/Place> }
nameAsOf,so named since,xsd:gYear,,,,,what is the so named since of <X>,what is the so named since of <X>,,
nameInCantoneseChinese,name in Yue Chinese,rdf:langString,,,,,what is the name in Yue Chinese of <X>,what is the name in Yue Chinese of <X>,,
nameInHangulKorean,name in Hangul-written Korean,rdf:langString,,,,,what is the name in Hangul-written Korean of <X>,what is the name in Hangul-written Korean of <X>,,
nameInHanjaKorean,name in Hanja-written (traditional) Korean,rdf:langString,,,,,what is the name in Hanja-written (traditional) Korean of <X>,what is the name in Hanja-written (traditional) Korean of <X>,,
nameInJapanese,name in Japanese,rdf:langString,,,,,what is the name in Japanese of <X>,what is the name in Japanese of <X>,,
nameInMindongyuChinese,name in Mindongyu Chinese,rdf:langString,,,,,what is the name in Mindongyu Chinese of <X>,what is the name in Mindongyu Chinese of <X>,,
nameInMinnanyuChinese,name in Minnanyu Chinese,rdf:langString,,,,,what is the name in Minnanyu Chinese of <X>,what is the name in Minnanyu Chinese of <X>,,
nameInPinyinChinese,name in Pinyin Chinese,rdf:langString,,,,,what is the name in Pinyin Chinese of <X>,what is the name in Pinyin Chinese of <X>,,
nameInSimplifiedChinese,name in Simplified Chinese,rdf:langString,,,,,what is the name in Simplified Chinese of <X>,what is the name in Simplified Chinese of <X>,,
nameInTraditionalChinese,name in Traditional Chinese,rdf:langString,,,,,what is the name in Traditional Chinese of <X>,what is the name in Traditional Chinese of <X>,,
nameInWadeGilesChinese,name in the Wade-Giles transscription of Chinese,rdf:langString,,,,,what is the name in the Wade-Giles transscription of Chinese of <X>,what is the name in the Wade-Giles transscription of Chinese of <X>,,
namedAfter,named after,owl:Thing,,,http://dbpedia.org/ontology/namedAfter,40,what is the named after of <X>,what is the named after of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/namedAfter> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/namedAfter> [] . ?a a <http://dbpedia.org/ontology/Place> }
namedByLanguage,named by language,Place,,,,,what is the named by language of <X>,what is the named by language of <X>,,
nationalTopographicSystemMapNumber,National Topographic System map number,xsd:string,,,http://dbpedia.org/ontology/nationalTopographicSystemMapNumber,5419,what is the National Topographic System map number of <X>,what is the National Topographic System map number of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/nationalTopographicSystemMapNumber> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/nationalTopographicSystemMapNumber> [] . ?a a <http://dbpedia.org/ontology/Place> }
ndlId,NDL id,xsd:string,,,http://dbpedia.org/ontology/ndlId,23,what is the NDL id of <X>,what is the NDL id of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/ndlId> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/ndlId> [] . ?a a <http://dbpedia.org/ontology/Place> }
nearestCity,nearest city,PopulatedPlace,,,http://dbpedia.org/ontology/nearestCity,18582,what is the nearest city of <X>,what is the nearest city of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/nearestCity> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/nearestCity> [] . ?a a <http://dbpedia.org/ontology/Place> }
neighbourRegion,neighbour region,xsd:string,,,,,what is the neighbour region of <X>,what is the neighbour region of <X>,,
newspaper,newspaper,PeriodicalLiterature,,,,,what is the newspaper of <X>,what is the newspaper of <X>,,
nextEntity,next entity,Place,,,,,what is the next entity of <X>,what is the next entity of <X>,,
nlaId,NLA Id,xsd:string,,,http://dbpedia.org/ontology/nlaId,27,what is the NLA Id of <X>,what is the NLA Id of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/nlaId> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/nlaId> [] . ?a a <http://dbpedia.org/ontology/Place> }
nominee,nominee,Person,,,http://dbpedia.org/ontology/nominee,31,what is the nominee of <X>,what is the nominee of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/nominee> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/nominee> [] . ?a a <http://dbpedia.org/ontology/Place> }
northEastPlace,north-east place,Place,,,,,what is the north-east place of <X>,what is the north-east place of <X>,,
northPlace,north place,Place,,,,,what is the north place of <X>,what is the north place of <X>,,
northWestPlace,north-west place,Place,,,,,what is the north-west place of <X>,what is the north-west place of <X>,,
notableWork,notable work,Work,,,http://dbpedia.org/ontology/notableWork,6833,what is the notable work of <X>,what is the notable work of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/notableWork> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/notableWork> [] . ?a a <http://dbpedia.org/ontology/Place> }
notes,notes,xsd:string,,,http://dbpedia.org/ontology/notes,756,what is the notes of <X>,what is the notes of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/notes> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/notes> [] . ?a a <http://dbpedia.org/ontology/Place> }
numberOfIsland,number of islands,xsd:string,,,,,what is the number of islands of <X>,what is the number of islands of <X>,,
numberOfPixels,number of pixels (millions),xsd:nonNegativeInteger,,,,,what is the number of pixels (millions) of <X>,what is the number of pixels (millions) of <X>,,
numberOfSports,number of sports,xsd:nonNegativeInteger,,,http://dbpedia.org/ontology/numberOfSports,723,what is the number of sports of <X>,what is the number of sports of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/numberOfSports> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/numberOfSports> [] . ?a a <http://dbpedia.org/ontology/Place> }
numberOfSportsEvents,number of sports events,xsd:nonNegativeInteger,,,,,what is the number of sports events of <X>,what is the number of sports events of <X>,,
numberOfVisitors,number of visitors,xsd:nonNegativeInteger,,,http://dbpedia.org/ontology/numberOfVisitors,1532,what is the number of visitors of <X>,what is the number of visitors of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/numberOfVisitors> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/numberOfVisitors> [] . ?a a <http://dbpedia.org/ontology/Place> }
nutsCode,NUTS code,xsd:string,,,http://dbpedia.org/ontology/nutsCode,20,what is the NUTS code of <X>,what is the NUTS code of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/nutsCode> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/nutsCode> [] . ?a a <http://dbpedia.org/ontology/Place> }
occupation,occupation,PersonFunction,,,http://dbpedia.org/ontology/occupation,335407,what is the occupation of <X>,what is the occupation of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/occupation> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/occupation> [] . ?a a <http://dbpedia.org/ontology/Place> }
odor,Odor,xsd:string,,,,,what is the Odor of <X>,what is the Odor of <X>,,
office,(political) office,xsd:string,,,http://dbpedia.org/ontology/office,177682,what is the (political) office of <X>,what is the (political) office of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/office> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/office> [] . ?a a <http://dbpedia.org/ontology/Place> }
openingDate,opening date,xsd:date,,,http://dbpedia.org/ontology/openingDate,20352,what is the opening date of <X>,what is the opening date of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/openingDate> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/openingDate> [] . ?a a <http://dbpedia.org/ontology/Place> }
openingYear,opening year,xsd:gYear,,,http://dbpedia.org/ontology/openingYear,43756,what is the opening year of <X>,what is the opening year of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/openingYear> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/openingYear> [] . ?a a <http://dbpedia.org/ontology/Place> }
operator,operator,owl:Thing,,,http://dbpedia.org/ontology/operator,20061,what is the operator of <X>,what is the operator of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/operator> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/operator> [] . ?a a <http://dbpedia.org/ontology/Place> }
orbits,orbits,xsd:integer,,,http://dbpedia.org/ontology/orbits,6,what is the orbits of <X>,what is the orbits of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/orbits> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/orbits> [] . ?a a <http://dbpedia.org/ontology/Place> }
orcidId,ORCID Id,xsd:string,,,http://dbpedia.org/ontology/orcidId,1,what is the ORCID Id of <X>,what is the ORCID Id of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/orcidId> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/orcidId> [] . ?a a <http://dbpedia.org/ontology/Place> }
orderInOffice,order in office,xsd:string,,,http://dbpedia.org/ontology/orderInOffice,46824,what is the order in office of <X>,what is the order in office of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/orderInOffice> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/orderInOffice> [] . ?a a <http://dbpedia.org/ontology/Place> }
organisation,organisation,Organisation,,,http://dbpedia.org/ontology/organisation,393,what is the organisation of <X>,what is the organisation of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/organisation> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/organisation> [] . ?a a <http://dbpedia.org/ontology/Place> }
origin,origin,PopulatedPlace,,,http://dbpedia.org/ontology/origin,11211,what is the origin of <X>,what is the origin of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/origin> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/origin> [] . ?a a <http://dbpedia.org/ontology/Place> }
originalName,original name,rdf:langString,,,,,what is the original name of <X>,what is the original name of <X>,,
originallyUsedFor,originally used for,xsd:string,,,http://dbpedia.org/ontology/originallyUsedFor,38,what is the originally used for of <X>,what is the originally used for of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/originallyUsedFor> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/originallyUsedFor> [] . ?a a <http://dbpedia.org/ontology/Place> }
orogeny,orogeny,owl:Thing,,,http://dbpedia.org/ontology/orogeny,13,what is the orogeny of <X>,what is the orogeny of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/orogeny> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/orogeny> [] . ?a a <http://dbpedia.org/ontology/Place> }
output,output,xsd:float,,,,,what is the output of <X>,what is the output of <X>,,
owl:differentFrom,An owl:differentFrom statement indicates that two URI references refer to different individuals,owl:Thing,,,http://www.w3.org/2002/07/owl#differentFrom,57623,what is the An owl:differentFrom statement indicates that two URI references refer to different individuals of <X>,what is the An owl:differentFrom statement indicates that two URI references refer to different individuals of <X>,SELECT ?x WHERE { <X> <http://www.w3.org/2002/07/owl#differentFrom> ?x },SELECT ?a WHERE { ?a <http://www.w3.org/2002/07/owl#differentFrom> [] . ?a a <http://dbpedia.org/ontology/Place> }
owl:sameAs,same as,owl:Thing,,,http://www.w3.org/2002/07/owl#sameAs,33623696,what is the same as of <X>,what is the same as of <X>,SELECT ?x WHERE { <X> <http://www.w3.org/2002/07/owl#sameAs> ?x },SELECT ?a WHERE { ?a <http://www.w3.org/2002/07/owl#sameAs> [] . ?a a <http://dbpedia.org/ontology/Place> }
owner,owner,Agent,,,http://dbpedia.org/ontology/owner,60352,what is the owner of <X>,what is the owner of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/owner> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/owner> [] . ?a a <http://dbpedia.org/ontology/Place> }
owningCompany,owning company,Company,,,http://dbpedia.org/ontology/owningCompany,13345,what is the owning company of <X>,what is the owning company of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/owningCompany> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/owningCompany> [] . ?a a <http://dbpedia.org/ontology/Place> }
owningOrganisation,owning organisation,Organisation,,,http://dbpedia.org/ontology/owningOrganisation,13186,what is the owning organisation of <X>,what is the owning organisation of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/owningOrganisation> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/owningOrganisation> [] . ?a a <http://dbpedia.org/ontology/Place> }
parentCompany,parent company,Company,,,http://dbpedia.org/ontology/parentCompany,12213,what is the parent company of <X>,what is the parent company of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/parentCompany> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/parentCompany> [] . ?a a <http://dbpedia.org/ontology/Place> }
parliament,parliament,Parliament,,,,,what is the parliament of <X>,what is the parliament of <X>,,
parliamentType,parliament type,xsd:string,,,,,what is the parliament type of <X>,what is the parliament type of <X>,,
part,part,owl:Thing,,,http://dbpedia.org/ontology/part,16892,what is the part of <X>,what is the part of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/part> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/part> [] . ?a a <http://dbpedia.org/ontology/Place> }
partialFailedLaunches,partial failed launches,xsd:nonNegativeInteger,,,http://dbpedia.org/ontology/partialFailedLaunches,76,what is the partial failed launches of <X>,what is the partial failed launches of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/partialFailedLaunches> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/partialFailedLaunches> [] . ?a a <http://dbpedia.org/ontology/Place> }
party,party,PoliticalParty,,,http://dbpedia.org/ontology/party,88099,what is the party of <X>,what is the party of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/party> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/party> [] . ?a a <http://dbpedia.org/ontology/Place> }
partyNumber,party number,xsd:integer,,,,,what is the party number of <X>,what is the party number of <X>,,
pastMember,past member,Person,,,http://dbpedia.org/ontology/pastMember,46,what is the past member of <X>,what is the past member of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/pastMember> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/pastMember> [] . ?a a <http://dbpedia.org/ontology/Place> }
patronSaint,patron saint,Person,,,,,what is the patron saint of <X>,what is the patron saint of <X>,,
pccSecretary,pcc secretary,xsd:string,,,,,what is the pcc secretary of <X>,what is the pcc secretary of <X>,,
percentage,percentage,owl:Thing,,,,,what is the percentage of <X>,what is the percentage of <X>,,
percentageOfAreaWater,percentage of area water,xsd:float,,,http://dbpedia.org/ontology/percentageOfAreaWater,10169,what is the percentage of area water of <X>,what is the percentage of area water of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/percentageOfAreaWater> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/percentageOfAreaWater> [] . ?a a <http://dbpedia.org/ontology/Place> }
perimeter,perimeter,Length,,,,,what is the perimeter of <X>,what is the perimeter of <X>,,
period,event period,owl:Thing,,,,,what is the event period of <X>,what is the event period of <X>,,
picture,picture,owl:Thing,,,http://dbpedia.org/ontology/picture,3669,what is the picture of <X>,what is the picture of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/picture> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/picture> [] . ?a a <http://dbpedia.org/ontology/Place> }
pictureDescription,picture description,owl:Thing,,,,,what is the picture description of <X>,what is the picture description of <X>,,
picturesCommonsCategory,pictures Commons category,xsd:string,,,,,what is the pictures Commons category of <X>,what is the pictures Commons category of <X>,,
pisciculturalPopulation,piscicultural population,xsd:string,,,,,what is the piscicultural population of <X>,what is the piscicultural population of <X>,,
plant,plant,Plant,,,http://dbpedia.org/ontology/plant,228,what is the plant of <X>,what is the plant of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/plant> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/plant> [] . ?a a <http://dbpedia.org/ontology/Place> }
playRole,play role,owl:Thing,,,,,what is the play role of <X>,what is the play role of <X>,,
playingTime,playing time,Time,,,,,what is the playing time of <X>,what is the playing time of <X>,,
pole,pole,xsd:string,,,,,what is the pole of <X>,what is the pole of <X>,,
politicalLeader,political leader,PersonFunction,,,,,what is the political leader of <X>,what is the political leader of <X>,,
populationQuote,population quote,xsd:string,,,,,what is the population quote of <X>,what is the population quote of <X>,,
populationTotal,population total,xsd:nonNegativeInteger,,,http://dbpedia.org/ontology/populationTotal,327277,what is the population total of <X>,what is the population total of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/populationTotal> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/populationTotal> [] . ?a a <http://dbpedia.org/ontology/Place> }
portfolio,portfolio,xsd:string,,,http://dbpedia.org/ontology/portfolio,343,what is the portfolio of <X>,what is the portfolio of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/portfolio> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/portfolio> [] . ?a a <http://dbpedia.org/ontology/Place> }
position,position,owl:Thing,,,http://dbpedia.org/ontology/position,240407,what is the position of <X>,what is the position of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/position> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/position> [] . ?a a <http://dbpedia.org/ontology/Place> }
postalCode,postal code,xsd:string,,,http://dbpedia.org/ontology/postalCode,188395,what is the postal code of <X>,what is the postal code of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/postalCode> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/postalCode> [] . ?a a <http://dbpedia.org/ontology/Place> }
predecessor,predecessor,owl:Thing,,,http://dbpedia.org/ontology/predecessor,89375,what is the predecessor of <X>,what is the predecessor of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/predecessor> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/predecessor> [] . ?a a <http://dbpedia.org/ontology/Place> }
prefix,prefix,xsd:string,,,,,what is the prefix of <X>,what is the prefix of <X>,,
president,president,Person,,,http://dbpedia.org/ontology/president,16042,what is the president of <X>,what is the president of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/president> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/president> [] . ?a a <http://dbpedia.org/ontology/Place> }
presidentGeneralCouncilMandate,mandate of the president of the general council,xsd:string,,,,,what is the mandate of the president of the general council of <X>,what is the mandate of the president of the general council of <X>,,
presidentRegionalCouncilMandate,mandate of the president council of the regional council,xsd:string,,,,,what is the mandate of the president council of the regional council of <X>,what is the mandate of the president council of the regional council of <X>,,
